group,memory_phase,roi,condition,el,subject,rsa
ptsd,retrieval,hc_tail,CS+,late,110,0.0032848584275056037
ptsd,retrieval,hc_tail,CS+,late,111,-0.027928814466847515
ptsd,retrieval,hc_tail,CS+,late,112,0.045270957737922016
ptsd,retrieval,hc_tail,CS+,late,113,0.025612530528580132
ptsd,retrieval,hc_tail,CS+,late,114,-0.06506515154513222
ptsd,retrieval,hc_tail,CS+,late,115,-0.012805015191709155
ptsd,retrieval,hc_tail,CS+,late,116,-0.023172593692963647
ptsd,retrieval,hc_tail,CS+,late,117,0.015078525102783812
ptsd,retrieval,hc_tail,CS+,late,118,0.008260181205621128
ptsd,retrieval,hc_tail,CS+,late,121,0.009772246154268407
ptsd,retrieval,hc_tail,CS+,late,122,0.017953397069467816
ptsd,retrieval,hc_tail,CS+,late,123,0.04573930544266353
ptsd,retrieval,hc_tail,CS+,late,124,0.02109806265031136
ptsd,retrieval,hc_tail,CS+,late,125,-0.06713931275291654
ptsd,retrieval,hc_body,CS+,late,101,-0.020806300952559063
ptsd,retrieval,hc_body,CS+,late,102,0.017637230678454886
ptsd,retrieval,hc_body,CS+,late,103,-0.011272592287806535
ptsd,retrieval,hc_body,CS+,late,104,0.025509987928313143
ptsd,retrieval,hc_body,CS+,late,105,0.026178270115913702
ptsd,retrieval,hc_body,CS+,late,106,0.006401715373108704
ptsd,retrieval,hc_body,CS+,late,107,-0.10349655484060462
ptsd,retrieval,hc_body,CS+,late,108,0.38264642614543903
ptsd,retrieval,hc_body,CS+,late,109,0.01864949701985779
ptsd,retrieval,hc_body,CS+,late,110,-0.025148133171793707
ptsd,retrieval,hc_body,CS+,late,111,0.02727329860613723
ptsd,retrieval,hc_body,CS+,late,112,-0.07165388877850183
ptsd,retrieval,hc_body,CS+,late,113,0.1356821060833581
ptsd,retrieval,hc_body,CS+,late,114,0.020314628464772642
ptsd,retrieval,hc_body,CS+,late,115,-0.02546214980889564
ptsd,retrieval,hc_body,CS+,late,116,-0.0004165497149820441
ptsd,retrieval,hc_body,CS+,late,117,-0.012234445703063843
ptsd,retrieval,hc_body,CS+,late,118,-0.01143510158994664
ptsd,retrieval,hc_body,CS+,late,121,0.0528235622856024
ptsd,retrieval,hc_body,CS+,late,122,0.11474104989181286
ptsd,retrieval,hc_body,CS+,late,123,0.005728972193008507
ptsd,retrieval,hc_body,CS+,late,124,-0.0030442599975025603
ptsd,retrieval,hc_body,CS+,late,125,0.05660971683970301
ptsd,retrieval,hc_head,CS+,late,101,-0.00992298967792807
ptsd,retrieval,hc_head,CS+,late,102,0.005142346325539166
ptsd,retrieval,hc_head,CS+,late,103,-0.0020522040034401836
ptsd,retrieval,hc_head,CS+,late,104,0.010033677883278328
ptsd,retrieval,hc_head,CS+,late,105,0.017935293102812125
ptsd,retrieval,hc_head,CS+,late,106,-0.0047909303498675495
ptsd,retrieval,hc_head,CS+,late,107,-0.008508896816368959
ptsd,retrieval,hc_head,CS+,late,108,0.07813409039041985
ptsd,retrieval,hc_head,CS+,late,109,0.0877405647549678
ptsd,retrieval,hc_head,CS+,late,110,0.013844825760618776
ptsd,retrieval,hc_head,CS+,late,111,0.039986046853653825
ptsd,retrieval,hc_head,CS+,late,112,0.07925286079518745
ptsd,retrieval,hc_head,CS+,late,113,0.087320393673027
ptsd,retrieval,hc_head,CS+,late,114,-0.01277025351200559
ptsd,retrieval,hc_head,CS+,late,115,0.037243258786500325
ptsd,retrieval,hc_head,CS+,late,116,0.020495448129599723
ptsd,retrieval,hc_head,CS+,late,117,-0.047277205260273125
ptsd,retrieval,hc_head,CS+,late,118,-0.021513030004162072
ptsd,retrieval,hc_head,CS+,late,121,-0.005552193162011853
ptsd,retrieval,hc_head,CS+,late,122,0.01815364215596063
ptsd,retrieval,hc_head,CS+,late,123,0.005010650797309059
ptsd,retrieval,hc_head,CS+,late,124,0.06669433975077038
ptsd,retrieval,hc_head,CS+,late,125,0.1057309461053422
ptsd,retrieval,amyg_bla,CS+,late,101,0.0101375306119182
ptsd,retrieval,amyg_bla,CS+,late,102,-0.0010568151049454686
ptsd,retrieval,amyg_bla,CS+,late,103,-0.017700240078984582
ptsd,retrieval,amyg_bla,CS+,late,104,-0.001730689652161715
ptsd,retrieval,amyg_bla,CS+,late,105,0.03374080487078822
ptsd,retrieval,amyg_bla,CS+,late,106,0.00345230208081249
ptsd,retrieval,amyg_bla,CS+,late,107,-0.04393149934377104
ptsd,retrieval,amyg_bla,CS+,late,108,-0.02098727347588344
ptsd,retrieval,amyg_bla,CS+,late,109,0.022811111976816997
ptsd,retrieval,amyg_bla,CS+,late,110,-0.008528188886560529
ptsd,retrieval,amyg_bla,CS+,late,111,0.029650727761252844
ptsd,retrieval,amyg_bla,CS+,late,112,-0.0004048132392000186
ptsd,retrieval,amyg_bla,CS+,late,113,0.02492066815302547
ptsd,retrieval,amyg_bla,CS+,late,114,0.009107362701850415
ptsd,retrieval,amyg_bla,CS+,late,115,0.0033974548346272695
ptsd,retrieval,amyg_bla,CS+,late,116,0.00467333090371195
ptsd,retrieval,amyg_bla,CS+,late,117,-0.0015284497750382908
ptsd,retrieval,amyg_bla,CS+,late,118,-0.07652431487549835
ptsd,retrieval,amyg_bla,CS+,late,121,0.025291829796178396
ptsd,retrieval,amyg_bla,CS+,late,122,0.12568537082049572
ptsd,retrieval,amyg_bla,CS+,late,123,0.022522413232927856
ptsd,retrieval,amyg_bla,CS+,late,124,-0.05653404023511943
ptsd,retrieval,amyg_bla,CS+,late,125,0.0119933584183693
ptsd,retrieval,amyg_cem,CS+,late,101,-0.07838336640842623
ptsd,retrieval,amyg_cem,CS+,late,102,-0.01573947501898314
ptsd,retrieval,amyg_cem,CS+,late,103,0.1819732751364863
ptsd,retrieval,amyg_cem,CS+,late,104,0.01192858286942145
ptsd,retrieval,amyg_cem,CS+,late,105,-0.0033469847364398122
ptsd,retrieval,amyg_cem,CS+,late,106,0.020117729719409463
ptsd,retrieval,amyg_cem,CS+,late,107,0.02819517539362089
ptsd,retrieval,amyg_cem,CS+,late,108,0.03081029347037255
ptsd,retrieval,amyg_cem,CS+,late,109,0.020869985539605854
ptsd,retrieval,amyg_cem,CS+,late,110,0.00985895598776287
ptsd,retrieval,amyg_cem,CS+,late,111,0.10238226633714463
ptsd,retrieval,amyg_cem,CS+,late,112,-0.0029543572369006444
ptsd,retrieval,amyg_cem,CS+,late,113,0.008908890919482113
ptsd,retrieval,amyg_cem,CS+,late,114,-0.03921369573264196
ptsd,retrieval,amyg_cem,CS+,late,115,-0.032972132390873536
ptsd,retrieval,amyg_cem,CS+,late,116,-0.04391569805718046
ptsd,retrieval,amyg_cem,CS+,late,117,0.03658387969847579
ptsd,retrieval,amyg_cem,CS+,late,118,-0.009471315923138683
ptsd,retrieval,amyg_cem,CS+,late,121,0.04870942461563679
ptsd,retrieval,amyg_cem,CS+,late,122,0.062346364489385304
ptsd,retrieval,amyg_cem,CS+,late,123,-0.0250125723335829
ptsd,retrieval,amyg_cem,CS+,late,124,0.13382660787832837
ptsd,retrieval,amyg_cem,CS+,late,125,-0.05192604134259512
ptsd,retrieval,A32sg,CS-,late,101,0.2064458025140173
ptsd,retrieval,A32sg,CS-,late,102,0.003828658030245277
ptsd,retrieval,A32sg,CS-,late,103,0.1773401559817856
ptsd,retrieval,A32sg,CS-,late,104,0.04327253965941625
ptsd,retrieval,A32sg,CS-,late,105,0.0015883654009870548
ptsd,retrieval,A32sg,CS-,late,106,0.1171975517789235
ptsd,retrieval,A32sg,CS-,late,107,0.330173568208652
ptsd,retrieval,A32sg,CS-,late,108,0.006296511167436803
ptsd,retrieval,A32sg,CS-,late,109,0.013126940405360828
ptsd,retrieval,A32sg,CS-,late,110,0.0010055290251595622
ptsd,retrieval,A32sg,CS-,late,111,0.006501093609836004
ptsd,retrieval,A32sg,CS-,late,112,0.20291756466343638
ptsd,retrieval,A32sg,CS-,late,113,0.05296744147264921
ptsd,retrieval,A32sg,CS-,late,114,0.08795921565754664
ptsd,retrieval,A32sg,CS-,late,115,0.019872272797383572
ptsd,retrieval,A32sg,CS-,late,116,0.035081464203988166
ptsd,retrieval,A32sg,CS-,late,117,0.10054965248018216
ptsd,retrieval,A32sg,CS-,late,118,0.012316821229876871
ptsd,retrieval,A32sg,CS-,late,121,0.18722996396229935
ptsd,retrieval,A32sg,CS-,late,122,-0.43534367681276964
ptsd,retrieval,A32sg,CS-,late,123,0.0016128834979205623
ptsd,retrieval,A32sg,CS-,late,124,0.09983210616179802
ptsd,retrieval,A32sg,CS-,late,125,0.03998116162072751
ptsd,retrieval,A32p,CS-,late,101,0.07555568412697317
ptsd,retrieval,A32p,CS-,late,102,-0.02003049773385311
ptsd,retrieval,A32p,CS-,late,103,-0.02483585148708232
ptsd,retrieval,A32p,CS-,late,104,0.007440300821290112
ptsd,retrieval,A32p,CS-,late,105,0.05753718938631446
ptsd,retrieval,A32p,CS-,late,106,0.04338005351122692
ptsd,retrieval,A32p,CS-,late,107,-0.033397997510045054
ptsd,retrieval,A32p,CS-,late,108,0.13042966093104438
ptsd,retrieval,A32p,CS-,late,109,-0.01671380581808147
ptsd,retrieval,A32p,CS-,late,110,-0.0047063332530197085
ptsd,retrieval,A32p,CS-,late,111,-0.013927926270749846
ptsd,retrieval,A32p,CS-,late,112,0.05863236150045602
ptsd,retrieval,A32p,CS-,late,113,0.03741286632034444
ptsd,retrieval,A32p,CS-,late,114,-0.07764837639868329
ptsd,retrieval,A32p,CS-,late,115,0.13468256645437743
ptsd,retrieval,A32p,CS-,late,116,0.29531057804848965
ptsd,retrieval,A32p,CS-,late,117,0.140372133128313
ptsd,retrieval,A32p,CS-,late,118,-0.12542549109445744
ptsd,retrieval,A32p,CS-,late,121,0.23441721292061354
ptsd,retrieval,A32p,CS-,late,122,-0.18658691675022832
ptsd,retrieval,A32p,CS-,late,123,0.039883262534481496
ptsd,retrieval,A32p,CS-,late,124,0.0911064597358654
ptsd,retrieval,A32p,CS-,late,125,0.2232944046938713
ptsd,retrieval,A24cd,CS-,late,101,0.03765461545011482
ptsd,retrieval,A24cd,CS-,late,102,-0.004479285259617337
ptsd,retrieval,A24cd,CS-,late,103,0.060179442676529256
ptsd,retrieval,A24cd,CS-,late,104,0.0235718924195174
ptsd,retrieval,A24cd,CS-,late,105,-0.2707622473926502
ptsd,retrieval,A24cd,CS-,late,106,0.14253106734044352
ptsd,retrieval,A24cd,CS-,late,107,0.04055239197110917
ptsd,retrieval,A24cd,CS-,late,108,0.20580121431879064
ptsd,retrieval,A24cd,CS-,late,109,-0.005926515182412362
ptsd,retrieval,A24cd,CS-,late,110,-0.13102902281226483
ptsd,retrieval,A24cd,CS-,late,111,-0.016129385034194674
ptsd,retrieval,A24cd,CS-,late,112,0.1948861927393904
ptsd,retrieval,A24cd,CS-,late,113,0.061221377239140076
ptsd,retrieval,A24cd,CS-,late,114,0.03851395457229356
ptsd,retrieval,A24cd,CS-,late,115,0.024002600050943526
ptsd,retrieval,A24cd,CS-,late,116,0.14770360315510267
ptsd,retrieval,A24cd,CS-,late,117,-0.10539905320177073
ptsd,retrieval,A24cd,CS-,late,118,0.06190668495518692
ptsd,retrieval,A24cd,CS-,late,121,0.19689546953468945
ptsd,retrieval,A24cd,CS-,late,122,0.2983253200920018
ptsd,retrieval,A24cd,CS-,late,123,0.11816507815161675
ptsd,retrieval,A24cd,CS-,late,124,0.4067824836563398
ptsd,retrieval,A24cd,CS-,late,125,0.6587206165272745
ptsd,retrieval,A24rv,CS-,late,101,0.039617236584693384
ptsd,retrieval,A24rv,CS-,late,102,0.00024392907516206406
ptsd,retrieval,A24rv,CS-,late,103,0.1312963212425299
ptsd,retrieval,A24rv,CS-,late,104,0.03909128512685404
ptsd,retrieval,A24rv,CS-,late,105,0.008668430787675773
ptsd,retrieval,A24rv,CS-,late,106,0.03791974953921004
ptsd,retrieval,A24rv,CS-,late,107,0.05081311426934241
ptsd,retrieval,A24rv,CS-,late,108,0.0794039579511785
ptsd,retrieval,A24rv,CS-,late,109,-0.403235889884958
ptsd,retrieval,A24rv,CS-,late,110,0.004320694612496651
ptsd,retrieval,A24rv,CS-,late,111,0.08197307659939097
ptsd,retrieval,A24rv,CS-,late,112,0.021535406688371
ptsd,retrieval,A24rv,CS-,late,113,0.005972345824754135
ptsd,retrieval,A24rv,CS-,late,114,0.024364729186241166
ptsd,retrieval,A24rv,CS-,late,115,0.01863651545744184
ptsd,retrieval,A24rv,CS-,late,116,0.015526569446710584
ptsd,retrieval,A24rv,CS-,late,117,-0.050706513648873915
ptsd,retrieval,A24rv,CS-,late,118,0.01893713965737506
ptsd,retrieval,A24rv,CS-,late,121,-0.049834985641528884
ptsd,retrieval,A24rv,CS-,late,122,-0.03361552375731142
ptsd,retrieval,A24rv,CS-,late,123,0.00566494993975898
ptsd,retrieval,A24rv,CS-,late,124,0.024932002661344765
ptsd,retrieval,A24rv,CS-,late,125,0.04521040647130237
ptsd,retrieval,A14m,CS-,late,101,0.0639539054161591
ptsd,retrieval,A14m,CS-,late,102,0.004504768534546382
ptsd,retrieval,A14m,CS-,late,103,0.19640434743211815
ptsd,retrieval,A14m,CS-,late,104,0.042306470464968736
ptsd,retrieval,A14m,CS-,late,105,-0.15045352460945696
ptsd,retrieval,A14m,CS-,late,106,0.3605557654528806
ptsd,retrieval,A14m,CS-,late,107,0.8267815564477662
ptsd,retrieval,A14m,CS-,late,108,-0.0010404220094957987
ptsd,retrieval,A14m,CS-,late,109,0.002764294578277266
ptsd,retrieval,A14m,CS-,late,110,-0.017446407849865994
ptsd,retrieval,A14m,CS-,late,111,-0.018148076279429683
ptsd,retrieval,A14m,CS-,late,112,0.3176284924590415
ptsd,retrieval,A14m,CS-,late,113,0.15120993658051482
ptsd,retrieval,A14m,CS-,late,114,0.17211371348072652
ptsd,retrieval,A14m,CS-,late,115,0.016497309864271295
ptsd,retrieval,A14m,CS-,late,116,0.10401122841120873
ptsd,retrieval,A14m,CS-,late,117,0.09976730203750948
ptsd,retrieval,A14m,CS-,late,118,0.026394049043790255
ptsd,retrieval,A14m,CS-,late,121,0.3074904840249826
ptsd,retrieval,A14m,CS-,late,122,-0.2830279144466616
ptsd,retrieval,A14m,CS-,late,123,0.03132858244779016
ptsd,retrieval,A14m,CS-,late,124,0.324493603700239
ptsd,retrieval,A14m,CS-,late,125,0.30466385568083915
ptsd,retrieval,A11m,CS-,late,101,0.041010377115164504
ptsd,retrieval,A11m,CS-,late,102,0.012289175542997745
ptsd,retrieval,A11m,CS-,late,103,0.2831050381096087
ptsd,retrieval,A11m,CS-,late,104,0.15539432970166564
ptsd,retrieval,A11m,CS-,late,105,-0.05613484658085013
ptsd,retrieval,A11m,CS-,late,106,0.3866319900917136
ptsd,retrieval,A11m,CS-,late,107,0.106094125679994
ptsd,retrieval,A11m,CS-,late,108,0.0027589982797373825
ptsd,retrieval,A11m,CS-,late,109,0.04244374371892571
ptsd,retrieval,A11m,CS-,late,110,-0.02262915241378555
ptsd,retrieval,A11m,CS-,late,111,0.022588458535820533
ptsd,retrieval,A11m,CS-,late,112,0.12090711052319729
ptsd,retrieval,A11m,CS-,late,113,0.2714214257280178
ptsd,retrieval,A11m,CS-,late,114,0.05007173859745396
ptsd,retrieval,A11m,CS-,late,115,0.0058318118079692715
ptsd,retrieval,A11m,CS-,late,116,0.030977038547679255
ptsd,retrieval,A11m,CS-,late,117,-0.039517622561260075
ptsd,retrieval,A11m,CS-,late,118,0.08090672045776601
ptsd,retrieval,A11m,CS-,late,121,0.3542564576020332
ptsd,retrieval,A11m,CS-,late,122,-0.32077365288066123
ptsd,retrieval,A11m,CS-,late,123,0.005494053141337184
ptsd,retrieval,A11m,CS-,late,124,0.36077312871700834
ptsd,retrieval,A11m,CS-,late,125,0.3762906292681962
ptsd,retrieval,A13,CS-,late,101,-0.015444251603945155
ptsd,retrieval,A13,CS-,late,102,0.015304789768163922
ptsd,retrieval,A13,CS-,late,103,0.0012229776340436217
ptsd,retrieval,A13,CS-,late,104,0.008341044971374025
ptsd,retrieval,A13,CS-,late,105,0.00558335893115668
ptsd,retrieval,A13,CS-,late,106,0.035307560612689394
ptsd,retrieval,A13,CS-,late,107,0.06535411613384581
ptsd,retrieval,A13,CS-,late,108,0.0431344456376798
ptsd,retrieval,A13,CS-,late,109,-0.004274350697378546
ptsd,retrieval,A13,CS-,late,110,0.01355142827088229
ptsd,retrieval,A13,CS-,late,111,0.03927538013887301
ptsd,retrieval,A13,CS-,late,112,0.0710424243928925
ptsd,retrieval,A13,CS-,late,113,0.005445477023019057
ptsd,retrieval,A13,CS-,late,114,-0.02712893515188123
ptsd,retrieval,A13,CS-,late,115,0.022101251721637898
ptsd,retrieval,A13,CS-,late,116,0.008423383904848815
ptsd,retrieval,A13,CS-,late,117,-0.025668923371352473
ptsd,retrieval,A13,CS-,late,118,0.021311154750652175
ptsd,retrieval,A13,CS-,late,121,0.008916239810816906
ptsd,retrieval,A13,CS-,late,122,-0.10290409774563425
ptsd,retrieval,A13,CS-,late,123,-0.017428067876656694
ptsd,retrieval,A13,CS-,late,124,0.13241750643599715
ptsd,retrieval,A13,CS-,late,125,0.04222995715239504
ptsd,retrieval,A10m,CS-,late,101,0.3048632252225787
ptsd,retrieval,A10m,CS-,late,102,0.0054866674425030765
ptsd,retrieval,A10m,CS-,late,103,0.1565100224865072
ptsd,retrieval,A10m,CS-,late,104,-0.0009305661887048827
ptsd,retrieval,A10m,CS-,late,105,-0.08557656669755231
ptsd,retrieval,A10m,CS-,late,106,0.40296065304430645
ptsd,retrieval,A10m,CS-,late,107,0.20288084806391207
ptsd,retrieval,A10m,CS-,late,108,0.06739340013049573
ptsd,retrieval,A10m,CS-,late,109,0.017182613771617266
ptsd,retrieval,A10m,CS-,late,110,-0.03755256235780675
ptsd,retrieval,A10m,CS-,late,111,-0.03669090591812414
ptsd,retrieval,A10m,CS-,late,112,0.29615877700022136
ptsd,retrieval,A10m,CS-,late,113,0.14338179869616194
ptsd,retrieval,A10m,CS-,late,114,0.08969810149622699
ptsd,retrieval,A10m,CS-,late,115,0.03973951928426381
ptsd,retrieval,A10m,CS-,late,116,0.049465552076389585
ptsd,retrieval,A10m,CS-,late,117,0.2805726906888047
ptsd,retrieval,A10m,CS-,late,118,0.11582990105403883
ptsd,retrieval,A10m,CS-,late,121,0.1767590991406079
ptsd,retrieval,A10m,CS-,late,122,-0.47648940205990353
ptsd,retrieval,A10m,CS-,late,123,-0.017558972797149068
ptsd,retrieval,A10m,CS-,late,124,0.1189817940824084
ptsd,retrieval,A10m,CS-,late,125,0.47427227484539575
ptsd,retrieval,A9m,CS-,late,101,0.0725663074898095
ptsd,retrieval,A9m,CS-,late,102,0.005995852716706033
ptsd,retrieval,A9m,CS-,late,103,0.04147221759320937
ptsd,retrieval,A9m,CS-,late,104,0.045659196443198866
ptsd,retrieval,A9m,CS-,late,105,0.1487215680183419
ptsd,retrieval,A9m,CS-,late,106,0.23526675707941858
ptsd,retrieval,A9m,CS-,late,107,0.0011032631139420127
ptsd,retrieval,A9m,CS-,late,108,0.15998278480974967
ptsd,retrieval,A9m,CS-,late,109,0.007887800586457463
ptsd,retrieval,A9m,CS-,late,110,0.17121092329181714
ptsd,retrieval,A9m,CS-,late,111,-0.00028300600286773766
ptsd,retrieval,A9m,CS-,late,112,-0.09566137271626733
ptsd,retrieval,A9m,CS-,late,113,-0.18056751315974523
ptsd,retrieval,A9m,CS-,late,114,-0.06002384232021258
ptsd,retrieval,A9m,CS-,late,115,0.0380475769862643
ptsd,retrieval,A9m,CS-,late,116,0.17233904788209797
ptsd,retrieval,A9m,CS-,late,117,0.05863308563215229
ptsd,retrieval,A9m,CS-,late,118,-0.07818905976118778
ptsd,retrieval,A9m,CS-,late,121,0.38268656111039284
ptsd,retrieval,A9m,CS-,late,122,0.044301880888208744
ptsd,retrieval,A9m,CS-,late,123,0.31177593134226605
ptsd,retrieval,A9m,CS-,late,124,0.1500176145213933
ptsd,retrieval,A9m,CS-,late,125,0.09333649650652966
ptsd,retrieval,A8m,CS-,late,101,0.4921782424878164
ptsd,retrieval,A8m,CS-,late,102,0.012524466597659413
ptsd,retrieval,A8m,CS-,late,103,0.15839586110206796
ptsd,retrieval,A8m,CS-,late,104,-0.041885822068519485
ptsd,retrieval,A8m,CS-,late,105,-0.10654106110039752
ptsd,retrieval,A8m,CS-,late,106,0.46951303452099097
ptsd,retrieval,A8m,CS-,late,107,0.2260108455728026
ptsd,retrieval,A8m,CS-,late,108,0.9541534163503316
ptsd,retrieval,A8m,CS-,late,109,-0.015397409654537949
ptsd,retrieval,A8m,CS-,late,110,0.3044930466517746
ptsd,retrieval,A8m,CS-,late,111,0.006707289098174492
ptsd,retrieval,A8m,CS-,late,112,0.4403611810444063
ptsd,retrieval,A8m,CS-,late,113,0.17792118448187397
ptsd,retrieval,A8m,CS-,late,114,0.21065724429493726
ptsd,retrieval,A8m,CS-,late,115,0.14748098275941407
ptsd,retrieval,A8m,CS-,late,116,0.3512839046800432
ptsd,retrieval,A8m,CS-,late,117,0.29311818753875474
ptsd,retrieval,A8m,CS-,late,118,-0.044139594514056774
ptsd,retrieval,A8m,CS-,late,121,0.13880430592503112
ptsd,retrieval,A8m,CS-,late,122,0.3999154203009121
ptsd,retrieval,A8m,CS-,late,123,0.02876816133930368
ptsd,retrieval,A8m,CS-,late,124,0.21819061382518976
ptsd,retrieval,A8m,CS-,late,125,0.2162396775695993
ptsd,retrieval,A6m,CS-,late,101,0.3651999233315821
ptsd,retrieval,A6m,CS-,late,102,0.016709671497407305
ptsd,retrieval,A6m,CS-,late,103,-0.07590203104385927
ptsd,retrieval,A6m,CS-,late,104,0.0023260133697116997
ptsd,retrieval,A6m,CS-,late,105,-0.05466549879770302
ptsd,retrieval,A6m,CS-,late,106,0.2987893256039281
ptsd,retrieval,A6m,CS-,late,107,0.365760668812544
ptsd,retrieval,A6m,CS-,late,108,0.5647734806082598
ptsd,retrieval,A6m,CS-,late,109,0.04181662889690624
ptsd,retrieval,A6m,CS-,late,110,0.10683379950742403
ptsd,retrieval,A6m,CS-,late,111,-0.02571335261750098
ptsd,retrieval,A6m,CS-,late,112,0.23670086959249145
ptsd,retrieval,A6m,CS-,late,113,0.5503664626573646
ptsd,retrieval,A6m,CS-,late,114,0.06969348203499447
ptsd,retrieval,A6m,CS-,late,115,0.16402820665048495
ptsd,retrieval,A6m,CS-,late,116,0.44040479335025
ptsd,retrieval,A6m,CS-,late,117,0.47420798536703224
ptsd,retrieval,A6m,CS-,late,118,-0.18998910797764135
ptsd,retrieval,A6m,CS-,late,121,-0.01039535378063445
ptsd,retrieval,A6m,CS-,late,122,-0.28093619533514474
ptsd,retrieval,A6m,CS-,late,123,0.22252167654040045
ptsd,retrieval,A6m,CS-,late,124,0.13164883173523537
ptsd,retrieval,A6m,CS-,late,125,0.23023434324158182
ptsd,retrieval,hc_tail,CS-,late,101,-0.004770670295643983
ptsd,retrieval,hc_tail,CS-,late,102,0.0012916285755224567
ptsd,retrieval,hc_tail,CS-,late,103,-0.035088821976008974
ptsd,retrieval,hc_tail,CS-,late,104,-0.02624930233149605
ptsd,retrieval,hc_tail,CS-,late,105,0.07630841723099371
ptsd,retrieval,hc_tail,CS-,late,106,-0.000457210097399697
ptsd,retrieval,hc_tail,CS-,late,107,0.0025834887477605645
ptsd,retrieval,hc_tail,CS-,late,108,0.008975936872668584
ptsd,retrieval,hc_tail,CS-,late,109,0.0179467650147709
ptsd,retrieval,hc_tail,CS-,late,110,0.02728694694887351
ptsd,retrieval,hc_tail,CS-,late,111,-0.08861935323263623
ptsd,retrieval,hc_tail,CS-,late,112,-0.015935670429231424
ptsd,retrieval,hc_tail,CS-,late,113,-0.032224704905474216
ptsd,retrieval,hc_tail,CS-,late,114,-0.11606089648795538
ptsd,retrieval,hc_tail,CS-,late,115,0.050692732673082025
ptsd,retrieval,hc_tail,CS-,late,116,0.07342907971821877
ptsd,retrieval,hc_tail,CS-,late,117,0.09614255023398804
ptsd,retrieval,hc_tail,CS-,late,118,0.0052206026282703485
ptsd,retrieval,hc_tail,CS-,late,121,0.020858628210252052
ptsd,retrieval,hc_tail,CS-,late,122,-0.07786685642530716
ptsd,retrieval,hc_tail,CS-,late,123,0.0575316946545327
ptsd,retrieval,hc_tail,CS-,late,124,-0.03893337987441861
ptsd,retrieval,hc_tail,CS-,late,125,-0.01356512764737247
ptsd,retrieval,hc_body,CS-,late,101,-0.0651900060305006
ptsd,retrieval,hc_body,CS-,late,102,-0.008395024527196865
ptsd,retrieval,hc_body,CS-,late,103,-0.011282989406552544
ptsd,retrieval,hc_body,CS-,late,104,0.03153959341087003
ptsd,retrieval,hc_body,CS-,late,105,-0.01088629961975817
ptsd,retrieval,hc_body,CS-,late,106,-0.056358138900709585
