subject,encode_phase,condition,source_memory,run,effect,pe
12,extinction,CSp,baseline,2,Response,"[-55.558387756347656 -66.07176971435547 -105.27472686767578
 -17.243915557861328]"
12,extinction,CSp,baseline,2,Condition,"[-5.843770980834961 105.76144409179688 112.86235809326172
 45.813533782958984 -52.413631439208984 18.269350051879883
 9.753572463989258]"
12,extinction,CSp,baseline,2,Condition_Response,[-15.434557914733887]
12,extinction,CSp,baseline,3,Response,"[-95.80938720703125 22.409936904907227 153.86195373535156
 -74.52496337890625]"
12,extinction,CSp,baseline,3,Condition,"[-18.455116271972656 24.554061889648438 95.43974304199219
 46.879032135009766 65.6348876953125 9.567424774169922 61.745445251464844]"
12,extinction,CSp,baseline,3,Condition_Response,[-49.161949157714844]
12,extinction,CSp,acquisition,1,Response,[33.780635833740234 -3.212664842605591 74.7506332397461 3.6823456287384033]
12,extinction,CSp,acquisition,1,Condition,"[132.39486694335938 129.1945343017578 263.95172119140625 92.23509216308594
 113.67774963378906 33.152130126953125 123.88607025146484]"
12,extinction,CSp,acquisition,1,Condition_Response,[26.18697738647461]
12,extinction,CSp,acquisition,2,Response,
12,extinction,CSp,acquisition,2,Condition,
12,extinction,CSp,acquisition,2,Condition_Response,
12,extinction,CSp,acquisition,3,Response,[22.298847198486328 -23.220399856567383 137.6556854248047 24.1429386138916]
12,extinction,CSp,acquisition,3,Condition,"[106.60419464111328 184.71063232421875 159.16336059570312
 98.95511627197266 94.47491455078125 48.69710922241211 143.94529724121094]"
12,extinction,CSp,acquisition,3,Condition_Response,[48.52903747558594]
12,extinction,CSp,extinction,1,Response,"[57.15046691894531 -53.06837844848633 -39.53925704956055
 16.437482833862305]"
12,extinction,CSp,extinction,1,Condition,"[154.2452850341797 215.6717987060547 230.6936492919922 105.76300811767578
 57.870147705078125 55.80404281616211 112.39459228515625]"
12,extinction,CSp,extinction,1,Condition_Response,[88.80306243896484]
12,extinction,CSp,extinction,2,Response,"[-47.29270553588867 -46.15801239013672 -78.85517120361328
 -26.497575759887695]"
12,extinction,CSp,extinction,2,Condition,"[44.91914749145508 157.32867431640625 195.78919982910156 59.59321212768555
 -24.266067504882812 26.992448806762695 61.9078369140625]"
12,extinction,CSp,extinction,2,Condition_Response,[60.57657241821289]
12,extinction,CSp,extinction,3,Response,[7.871829032897949 -57.00852966308594 11.495600700378418 9.510610580444336]
12,extinction,CSp,extinction,3,Condition,"[47.83300018310547 112.7726821899414 155.6407928466797 61.80514907836914
 19.482717514038086 24.954694747924805 34.232666015625]"
12,extinction,CSp,extinction,3,Condition_Response,[15.040593147277832]
12,extinction,CSm,baseline,1,Response,"[-125.53588104248047 -150.00772094726562 -158.8228302001953
 -71.67655181884766]"
12,extinction,CSm,baseline,1,Condition,"[15.965666770935059 -13.14244556427002 34.09693908691406 33.52398681640625
 -25.301715850830078 25.286636352539062 -54.294612884521484]"
12,extinction,CSm,baseline,1,Condition_Response,[-70.97430419921875]
12,extinction,CSm,baseline,2,Response,"[-13.93819522857666 -78.58613586425781 -99.77753448486328
 24.864953994750977]"
12,extinction,CSm,baseline,2,Condition,"[108.7124252319336 232.5538787841797 205.6498565673828 81.67339324951172
 -2.325282096862793 55.36289978027344 75.14421844482422]"
12,extinction,CSm,baseline,2,Condition_Response,[101.86266326904297]
12,extinction,CSm,baseline,3,Response,"[-13.800033569335938 -122.4695053100586 -33.02081298828125
 26.138586044311523]"
12,extinction,CSm,baseline,3,Condition,"[-22.835641860961914 29.57061195373535 65.94064331054688 69.26570129394531
 -22.020198822021484 53.54597091674805 -36.84234619140625]"
12,extinction,CSm,baseline,3,Condition_Response,[1.6946747303009033]
12,extinction,CSm,acquisition,1,Response,[146.530029296875 -45.633914947509766 20.75676918029785 32.010101318359375]
12,extinction,CSm,acquisition,1,Condition,"[194.98486328125 233.56625366210938 217.13169860839844 116.06107330322266
 39.53044128417969 74.06341552734375 113.07106018066406]"
12,extinction,CSm,acquisition,1,Condition_Response,[72.13289642333984]
12,extinction,CSm,acquisition,2,Response,"[-74.58903503417969 -113.85106658935547 -127.78196716308594
 -134.99082946777344]"
12,extinction,CSm,acquisition,2,Condition,"[-55.593528747558594 102.4347915649414 84.40068817138672
 36.887725830078125 27.912521362304688 19.577280044555664
 3.218187093734741]"
12,extinction,CSm,acquisition,2,Condition_Response,[54.138648986816406]
12,extinction,CSm,acquisition,3,Response,"[-32.92189025878906 -30.614564895629883 2.0681591033935547
 -60.91358184814453]"
12,extinction,CSm,acquisition,3,Condition,"[121.87721252441406 146.89508056640625 245.27281188964844
 117.84275817871094 -6.9863080978393555 94.58222198486328
 1.9528558254241943]"
12,extinction,CSm,acquisition,3,Condition_Response,[83.40017700195312]
12,extinction,CSm,extinction,1,Response,"[142.06759643554688 -52.60966873168945 99.09632873535156
 -2.4447739124298096]"
12,extinction,CSm,extinction,1,Condition,"[249.52525329589844 248.5697479248047 328.66387939453125
 164.01239013671875 13.811986923217773 132.4842987060547 43.82603454589844]"
12,extinction,CSm,extinction,1,Condition_Response,[83.51790618896484]
12,extinction,CSm,extinction,2,Response,[-50.280277252197266 -58.61659622192383 -29.5107421875 -23.16344451904297]
12,extinction,CSm,extinction,2,Condition,"[91.51294708251953 89.95011138916016 167.25550842285156 59.82830047607422
 43.44368362426758 50.3242073059082 69.03080749511719]"
12,extinction,CSm,extinction,2,Condition_Response,[51.56372833251953]
12,extinction,CSm,extinction,3,Response,"[-25.34540557861328 -122.42678833007812 -13.921936988830566
 -42.10089874267578]"
12,extinction,CSm,extinction,3,Condition,"[116.37013244628906 170.5922393798828 165.27377319335938 87.98278045654297
 -33.1402702331543 56.640689849853516 8.293721199035645]"
12,extinction,CSm,extinction,3,Condition_Response,[55.36623001098633]
13,baseline,CSp,baseline,1,Response,"[170.69589233398438 -17.333433151245117 -4.268778324127197
 -118.24868774414062]"
13,baseline,CSp,baseline,1,Condition,"[342.7649841308594 505.1424560546875 459.88104248046875 250.16302490234375
 184.7168731689453 142.5668182373047 578.9494018554688]"
13,baseline,CSp,baseline,1,Condition_Response,[361.1156311035156]
13,baseline,CSp,baseline,2,Response,"[125.50304412841797 -38.692752838134766 134.92503356933594
 -10.081321716308594]"
13,baseline,CSp,baseline,2,Condition,"[385.7637023925781 501.93994140625 453.29547119140625 266.15936279296875
 246.13084411621094 173.43946838378906 573.6043090820312]"
13,baseline,CSp,baseline,2,Condition_Response,[290.59991455078125]
13,baseline,CSp,baseline,3,Response,"[-169.9162139892578 -137.81932067871094 -170.71160888671875
 -189.4337158203125]"
13,baseline,CSp,baseline,3,Condition,"[238.35098266601562 274.55633544921875 325.1215515136719 147.9994659423828
 65.18891143798828 87.00711822509766 430.8446960449219]"
13,baseline,CSp,baseline,3,Condition_Response,[51.87157440185547]
13,baseline,CSp,acquisition,1,Response,"[89.24197387695312 -80.98148345947266 -74.88018798828125
 -107.25031280517578]"
13,baseline,CSp,acquisition,1,Condition,"[299.5195617675781 361.4458923339844 401.7049865722656 214.3253936767578
 92.0631103515625 131.76934814453125 338.8229064941406]"
13,baseline,CSp,acquisition,1,Condition_Response,[187.65882873535156]
13,baseline,CSp,acquisition,2,Response,"[62.100406646728516 -92.90892791748047 -2.930785655975342
 -73.30615997314453]"
13,baseline,CSp,acquisition,2,Condition,"[328.9818420410156 416.813720703125 413.119384765625 208.13186645507812
 131.1117706298828 131.860595703125 483.3591003417969]"
13,baseline,CSp,acquisition,2,Condition_Response,[342.451171875]
13,baseline,CSp,acquisition,3,Response,[60.27123260498047 -27.977842330932617 49.43550491333008 44.73651885986328]
13,baseline,CSp,acquisition,3,Condition,"[337.2915344238281 380.2886657714844 460.3533935546875 231.62193298339844
 154.03897094726562 139.04202270507812 409.24920654296875]"
13,baseline,CSp,acquisition,3,Condition_Response,[178.09304809570312]
13,baseline,CSp,extinction,1,Response,"[104.71485137939453 -47.12850570678711 17.91970443725586
 -92.31433868408203]"
13,baseline,CSp,extinction,1,Condition,"[260.4794616699219 437.3928527832031 398.67572021484375 245.9100341796875
 32.0714111328125 158.87586975097656 397.2639465332031]"
13,baseline,CSp,extinction,1,Condition_Response,[252.0897216796875]
13,baseline,CSp,extinction,2,Response,
13,baseline,CSp,extinction,2,Condition,
13,baseline,CSp,extinction,2,Condition_Response,
13,baseline,CSp,extinction,3,Response,"[-8.816287994384766 -47.29673767089844 -258.4440612792969
 -140.21664428710938]"
13,baseline,CSp,extinction,3,Condition,"[209.6887664794922 248.20458984375 358.555419921875 176.82882690429688
 -68.44908142089844 92.6761245727539 144.09083557128906]"
13,baseline,CSp,extinction,3,Condition_Response,[281.37115478515625]
13,baseline,CSm,baseline,1,Response,"[42.01875686645508 -56.90834045410156 -14.986137390136719
 -73.72647857666016]"
13,baseline,CSm,baseline,1,Condition,"[277.5866394042969 323.7591857910156 377.0796203613281 169.404541015625
 68.31562042236328 113.90464782714844 330.8973388671875]"
13,baseline,CSm,baseline,1,Condition_Response,[135.53152465820312]
13,baseline,CSm,baseline,2,Response,"[12.19233512878418 -93.38855743408203 -10.799171447753906
 -132.2252960205078]"
13,baseline,CSm,baseline,2,Condition,"[228.4896240234375 250.4409942626953 322.9726257324219 163.8535919189453
 66.71629333496094 87.49533081054688 371.3746643066406]"
13,baseline,CSm,baseline,2,Condition_Response,[192.56028747558594]
13,baseline,CSm,baseline,3,Response,"[-49.68801498413086 -73.91366577148438 -145.8589630126953
 -75.64651489257812]"
13,baseline,CSm,baseline,3,Condition,"[226.8675994873047 221.35287475585938 361.6778869628906 129.8624267578125
 3.387296199798584 94.60877990722656 232.46897888183594]"
13,baseline,CSm,baseline,3,Condition_Response,[189.50253295898438]
13,baseline,CSm,acquisition,1,Response,
13,baseline,CSm,acquisition,1,Condition,
13,baseline,CSm,acquisition,1,Condition_Response,
13,baseline,CSm,acquisition,2,Response,[46.5550537109375 -58.42709732055664 34.6147346496582 -38.852821350097656]
13,baseline,CSm,acquisition,2,Condition,"[280.4265441894531 353.3087463378906 538.0635375976562 227.04298400878906
 136.46023559570312 153.91722106933594 485.8499755859375]"
13,baseline,CSm,acquisition,2,Condition_Response,[135.10296630859375]
13,baseline,CSm,acquisition,3,Response,
13,baseline,CSm,acquisition,3,Condition,
13,baseline,CSm,acquisition,3,Condition_Response,
13,baseline,CSm,extinction,1,Response,"[92.95508575439453 -85.1791000366211 -66.36262512207031
 -137.96212768554688]"
13,baseline,CSm,extinction,1,Condition,"[342.35577392578125 476.40948486328125 447.5548095703125
 169.41722106933594 108.85804748535156 103.6080322265625 504.5477600097656]"
13,baseline,CSm,extinction,1,Condition_Response,[304.7950744628906]
13,baseline,CSm,extinction,2,Response,[38.52567672729492 -88.02484893798828 -49.875328063964844 -252.47021484375]
13,baseline,CSm,extinction,2,Condition,"[286.2005920410156 288.09576416015625 386.31805419921875
 124.15861511230469 56.7502555847168 71.18541717529297 432.3617858886719]"
13,baseline,CSm,extinction,2,Condition_Response,[53.98950958251953]
13,baseline,CSm,extinction,3,Response,"[0.7119033336639404 -100.08595275878906 16.90389060974121
 -90.25383758544922]"
13,baseline,CSm,extinction,3,Condition,"[293.2550964355469 306.4967956542969 431.068603515625 163.8191680908203
 -9.15561580657959 118.30567932128906 263.7030029296875]"
13,baseline,CSm,extinction,3,Condition_Response,[240.06881713867188]
13,acquisition,CSp,baseline,1,Response,"[100.87254333496094 -74.63892364501953 -71.85295104980469
 -109.9884033203125]"
13,acquisition,CSp,baseline,1,Condition,"[284.31689453125 421.3648986816406 367.70977783203125 192.194580078125
 93.37740325927734 142.88156127929688 436.92236328125]"
13,acquisition,CSp,baseline,1,Condition_Response,[245.63824462890625]
13,acquisition,CSp,baseline,2,Response,[75.01594543457031 -113.1498031616211 22.39788818359375 -56.66254425048828]
13,acquisition,CSp,baseline,2,Condition,"[274.751708984375 332.0917663574219 407.0106201171875 232.89926147460938
 195.5738525390625 137.25045776367188 443.8702087402344]"
13,acquisition,CSp,baseline,2,Condition_Response,[274.7476501464844]
13,acquisition,CSp,baseline,3,Response,"[-67.587646484375 -34.549827575683594 -139.87069702148438
 -28.484827041625977]"
13,acquisition,CSp,baseline,3,Condition,"[274.97802734375 312.0677795410156 414.05908203125 78.3168716430664
 82.78008270263672 73.36952209472656 313.6402587890625]"
13,acquisition,CSp,baseline,3,Condition_Response,[135.03956604003906]
13,acquisition,CSp,acquisition,1,Response,[76.69114685058594 -32.12120819091797 106.8612289428711 6.59514045715332]
13,acquisition,CSp,acquisition,1,Condition,"[421.8136291503906 475.95672607421875 523.964599609375 244.75390625
 177.52734375 149.51748657226562 515.1632690429688]"
13,acquisition,CSp,acquisition,1,Condition_Response,[173.21250915527344]
13,acquisition,CSp,acquisition,2,Response,"[5.450875759124756 -115.07115173339844 -46.81049346923828
 -183.20286560058594]"
13,acquisition,CSp,acquisition,2,Condition,"[173.2353057861328 315.4017639160156 307.5568542480469 268.0882568359375
 42.15263366699219 141.0044708251953 325.93701171875]"
13,acquisition,CSp,acquisition,2,Condition_Response,[213.34947204589844]
13,acquisition,CSp,acquisition,3,Response,"[10.836259841918945 -64.00153350830078 -73.4222640991211
 -41.00649642944336]"
13,acquisition,CSp,acquisition,3,Condition,"[397.6373291015625 457.12677001953125 521.422119140625 195.26084899902344
 62.3792610168457 123.98247528076172 445.57763671875]"
13,acquisition,CSp,acquisition,3,Condition_Response,[280.50189208984375]
13,acquisition,CSp,extinction,1,Response,[32.96690368652344 -64.38201904296875 -57.175819396972656 -145.29833984375]
13,acquisition,CSp,extinction,1,Condition,"[357.4955139160156 367.34661865234375 514.0662231445312 240.1945037841797
 -44.34455871582031 135.86329650878906 335.4736328125]"
13,acquisition,CSp,extinction,1,Condition_Response,[201.15975952148438]
13,acquisition,CSp,extinction,2,Response,"[48.7033576965332 -126.5757064819336 -19.739412307739258
 -95.56500244140625]"
13,acquisition,CSp,extinction,2,Condition,"[296.9005126953125 261.04779052734375 403.8208923339844 181.98138427734375
 121.49784088134766 87.72187042236328 355.6070556640625]"
13,acquisition,CSp,extinction,2,Condition_Response,[299.9591979980469]
13,acquisition,CSp,extinction,3,Response,[82.65666961669922 1.98582923412323 -135.69781494140625 69.16950988769531]
13,acquisition,CSp,extinction,3,Condition,"[455.4363708496094 402.07037353515625 473.1794738769531 246.7939453125
 146.4562530517578 156.587158203125 447.38018798828125]"
13,acquisition,CSp,extinction,3,Condition_Response,[352.173583984375]
13,acquisition,CSm,baseline,1,Response,"[97.77411651611328 -6.075361728668213 -78.52510833740234
 18.049705505371094]"
13,acquisition,CSm,baseline,1,Condition,"[311.4106140136719 328.9108581542969 424.7336730957031 158.63865661621094
 112.26615142822266 109.43759155273438 342.0693664550781]"
13,acquisition,CSm,baseline,1,Condition_Response,[327.3517150878906]
13,acquisition,CSm,baseline,2,Response,"[146.06922912597656 -68.73129272460938 102.1076431274414
 -49.784175872802734]"
13,acquisition,CSm,baseline,2,Condition,"[383.8050842285156 489.62408447265625 530.1414794921875 252.02261352539062
 172.72421264648438 122.8056411743164 560.9324951171875]"
13,acquisition,CSm,baseline,2,Condition_Response,[263.630126953125]
13,acquisition,CSm,baseline,3,Response,"[-49.29355239868164 -45.24164962768555 -6.525903701782227
 -46.11783218383789]"
13,acquisition,CSm,baseline,3,Condition,"[203.68209838867188 234.86990356445312 326.72589111328125
 178.80152893066406 -20.038427352905273 126.51478576660156
 189.22825622558594]"
